id,name,city,country,continent,climate,budget,group_size,vibe,best_months,typical_cost_per_day_usd,activities,description,tags
Chicago-USA-203472,"Chicago, USA",Chicago,USA,North America,Desert,$$$,Family,Relaxation,"August, February, December",268,"sunbathing, spas","Chicago, USA blends relaxation and desert vibes—great for family trips. Expect sunbathing, spas. Best in August, February, December.",Relaxation;Desert;North America
Chicago-USA-560876,"Chicago, USA",Chicago,USA,North America,Desert,$$$,Couple,Adventure,"August, July, February",505,"safaris, rafting","Chicago, USA blends adventure and desert vibes—great for couple trips. Expect safaris, rafting. Best in August, July, February.",Adventure;Desert;North America
Chicago-USA-847309,"Chicago, USA",Chicago,USA,North America,Temperate,$,Family,Historic,"January, June, December",53,"old towns, ruins","Chicago, USA blends historic and temperate vibes—great for family trips. Expect old towns, ruins. Best in January, June, December.",Historic;Temperate;North America
Chicago-USA-513643,"Chicago, USA",Chicago,USA,North America,Cold,$$$,Couple,Food,"December, October, April",322,"street food, local specialties","Chicago, USA blends food and cold vibes—great for couple trips. Expect street food, local specialties. Best in December, October, April.",Food;Cold;North America
Chicago-USA-53384,"Chicago, USA",Chicago,USA,North America,Cold,$$$,Solo,Adventure,"April, November, March",573,"hiking, zip-lining","Chicago, USA blends adventure and cold vibes—great for solo trips. Expect hiking, zip-lining. Best in April, November, March.",Adventure;Cold;North America
Chicago-USA-67175,"Chicago, USA",Chicago,USA,North America,Temperate,$$,Couple,Nature,"October, February, November",156,"national parks, wildlife","Chicago, USA blends nature and temperate vibes—great for couple trips. Expect national parks, wildlife. Best in October, February, November.",Nature;Temperate;North America
Chicago-USA-802351,"Chicago, USA",Chicago,USA,North America,Cold,$$,Group,Nightlife,"June, February, October",154,"bars, rooftops","Chicago, USA blends nightlife and cold vibes—great for group trips. Expect bars, rooftops. Best in June, February, October.",Nightlife;Cold;North America
Chicago-USA-731119,"Chicago, USA",Chicago,USA,North America,Desert,$,Family,Adventure,"February, December, May",50,"zip-lining, volcano treks","Chicago, USA blends adventure and desert vibes—great for family trips. Expect zip-lining, volcano treks. Best in February, December, May.",Adventure;Desert;North America
Chicago-USA-889528,"Chicago, USA",Chicago,USA,North America,Desert,$,Group,Beach,"April, October, January",90,"surfing, snorkeling","Chicago, USA blends beach and desert vibes—great for group trips. Expect surfing, snorkeling. Best in April, October, January.",Beach;Desert;North America
Los Angeles-USA-684415,"Los Angeles, USA",Los Angeles,USA,North America,Temperate,$,Group,City,"February, January, November",85,"shopping, architecture","Los Angeles, USA blends city and temperate vibes—great for group trips. Expect shopping, architecture. Best in February, January, November.",City;Temperate;North America
Los Angeles-USA-549496,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$$,Group,Nature,"December, March, April",388,"wildlife, waterfalls","Los Angeles, USA blends nature and cold vibes—great for group trips. Expect wildlife, waterfalls. Best in December, March, April.",Nature;Cold;North America
Los Angeles-USA-642780,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$,Couple,Historic,"October, January, December",71,"ancient sites, castles","Los Angeles, USA blends historic and cold vibes—great for couple trips. Expect ancient sites, castles. Best in October, January, December.",Historic;Cold;North America
Los Angeles-USA-556953,"Los Angeles, USA",Los Angeles,USA,North America,Desert,$$,Family,Relaxation,"July, January, September",130,"sunbathing, spas","Los Angeles, USA blends relaxation and desert vibes—great for family trips. Expect sunbathing, spas. Best in July, January, September.",Relaxation;Desert;North America
Los Angeles-USA-119152,"Los Angeles, USA",Los Angeles,USA,North America,Desert,$$,Couple,Relaxation,"August, November, April",149,"slow cafés, spas","Los Angeles, USA blends relaxation and desert vibes—great for couple trips. Expect slow cafés, spas. Best in August, November, April.",Relaxation;Desert;North America
Los Angeles-USA-299911,"Los Angeles, USA",Los Angeles,USA,North America,Desert,$$,Group,Culture,"March, December, January",193,"museums, theaters","Los Angeles, USA blends culture and desert vibes—great for group trips. Expect museums, theaters. Best in March, December, January.",Culture;Desert;North America
Los Angeles-USA-970787,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$,Family,Nightlife,"October, August, January",113,"clubs, live music","Los Angeles, USA blends nightlife and cold vibes—great for family trips. Expect clubs, live music. Best in October, August, January.",Nightlife;Cold;North America
Los Angeles-USA-467428,"Los Angeles, USA",Los Angeles,USA,North America,Temperate,$,Solo,Food,"August, September, February",86,"street food, local specialties","Los Angeles, USA blends food and temperate vibes—great for solo trips. Expect street food, local specialties. Best in August, September, February.",Food;Temperate;North America
Los Angeles-USA-774584,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$,Family,Beach,"April, February, June",55,"surfing, snorkeling","Los Angeles, USA blends beach and cold vibes—great for family trips. Expect surfing, snorkeling. Best in April, February, June.",Beach;Cold;North America
Los Angeles-USA-152981,"Los Angeles, USA",Los Angeles,USA,North America,Temperate,$$,Couple,City,"February, August, October",211,"galleries, architecture","Los Angeles, USA blends city and temperate vibes—great for couple trips. Expect galleries, architecture. Best in February, August, October.",City;Temperate;North America
Los Angeles-USA-663722,"Los Angeles, USA",Los Angeles,USA,North America,Desert,$$,Couple,Nightlife,"July, June, March",149,"rooftops, live music","Los Angeles, USA blends nightlife and desert vibes—great for couple trips. Expect rooftops, live music. Best in July, June, March.",Nightlife;Desert;North America
Los Angeles-USA-117506,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$,Family,Beach,"March, January, October",48,"snorkeling, surfing","Los Angeles, USA blends beach and cold vibes—great for family trips. Expect snorkeling, surfing. Best in March, January, October.",Beach;Cold;North America
Los Angeles-USA-607204,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$,Couple,Historic,"June, April, May",143,"ancient sites, castles","Los Angeles, USA blends historic and cold vibes—great for couple trips. Expect ancient sites, castles. Best in June, April, May.",Historic;Cold;North America
Los Angeles-USA-16208,"Los Angeles, USA",Los Angeles,USA,North America,Temperate,$,Group,Food,"September, August, April",57,"local specialties, fine dining","Los Angeles, USA blends food and temperate vibes—great for group trips. Expect local specialties, fine dining. Best in September, August, April.",Food;Temperate;North America
Los Angeles-USA-157206,"Los Angeles, USA",Los Angeles,USA,North America,Desert,$,Couple,City,"June, July, October",100,"shopping, neighborhood walks","Los Angeles, USA blends city and desert vibes—great for couple trips. Expect shopping, neighborhood walks. Best in June, July, October.",City;Desert;North America
Los Angeles-USA-850049,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$,Solo,Adventure,"August, September, January",70,"volcano treks, safaris","Los Angeles, USA blends adventure and cold vibes—great for solo trips. Expect volcano treks, safaris. Best in August, September, January.",Adventure;Cold;North America
Los Angeles-USA-376815,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$,Couple,Relaxation,"February, September, January",133,"yoga retreats, spas","Los Angeles, USA blends relaxation and cold vibes—great for couple trips. Expect yoga retreats, spas. Best in February, September, January.",Relaxation;Cold;North America
Los Angeles-USA-900596,"Los Angeles, USA",Los Angeles,USA,North America,Temperate,$$$,Solo,Nature,"January, August, May",485,"wildlife, waterfalls","Los Angeles, USA blends nature and temperate vibes—great for solo trips. Expect wildlife, waterfalls. Best in January, August, May.",Nature;Temperate;North America
Los Angeles-USA-903176,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$,Couple,Adventure,"December, July, March",100,"rafting, volcano treks","Los Angeles, USA blends adventure and cold vibes—great for couple trips. Expect rafting, volcano treks. Best in December, July, March.",Adventure;Cold;North America
Los Angeles-USA-569784,"Los Angeles, USA",Los Angeles,USA,North America,Cold,$$$,Family,Relaxation,"September, January, May",563,"yoga retreats, sunbathing","Los Angeles, USA blends relaxation and cold vibes—great for family trips. Expect yoga retreats, sunbathing. Best in September, January, May.",Relaxation;Cold;North America
Cusco-Peru-402557,"Cusco, Peru",Cusco,Peru,South America,Tropical,$$$,Family,Nightlife,"December, January, September",306,"live music, clubs","Cusco, Peru blends nightlife and tropical vibes—great for family trips. Expect live music, clubs. Best in December, January, September.",Nightlife;Tropical;South America
Cusco-Peru-146129,"Cusco, Peru",Cusco,Peru,South America,Temperate,$$$,Solo,Beach,"June, December, March",354,"snorkeling, island hopping","Cusco, Peru blends beach and temperate vibes—great for solo trips. Expect snorkeling, island hopping. Best in June, December, March.",Beach;Temperate;South America
Cusco-Peru-337030,"Cusco, Peru",Cusco,Peru,South America,Tropical,$$$,Solo,Beach,"November, August, October",365,"surfing, island hopping","Cusco, Peru blends beach and tropical vibes—great for solo trips. Expect surfing, island hopping. Best in November, August, October.",Beach;Tropical;South America
Cusco-Peru-510845,"Cusco, Peru",Cusco,Peru,South America,Temperate,$$$,Group,Beach,"May, January, February",481,"island hopping, surfing","Cusco, Peru blends beach and temperate vibes—great for group trips. Expect island hopping, surfing. Best in May, January, February.",Beach;Temperate;South America
Cusco-Peru-92549,"Cusco, Peru",Cusco,Peru,South America,Tropical,$$,Family,Food,"August, October, June",217,"street food, local specialties","Cusco, Peru blends food and tropical vibes—great for family trips. Expect street food, local specialties. Best in August, October, June.",Food;Tropical;South America
Cusco-Peru-156141,"Cusco, Peru",Cusco,Peru,South America,Temperate,$,Family,Relaxation,"February, December, March",84,"slow cafés, spas","Cusco, Peru blends relaxation and temperate vibes—great for family trips. Expect slow cafés, spas. Best in February, December, March.",Relaxation;Temperate;South America
